target,text,text_stem,text_lem,glove_cnn_label,glove_lstm_nn_label
0,get feel good,get feel good,get feel good,0.08863754,0.08604166
0,wish year,wish year,wish year,0.033404432,0.027553955
1,back staying home maybe today,back stay home mayb today,back staying home maybe today,0.394992,0.5994481
1,susan sister,susan sister,susan sister,0.9759981,0.8228103
1,jazz bed done watch shows right going watch rock,jazz bed resum done watch show right go watch rock,jazz bed resume done watch show right going watch rock,0.8109359,0.88855284
0,dont like sound uk search engine tax tax doubt paid,dont like sound uk search engin tax tax doubt paid advertis ultim,dont like sound uk search engine tax tax doubt paid,0.16341025,0.28532216
0,oh noes tomorrow damn virus,oh noe tomorrow damn virus,oh no tomorrow damn virus,3.248282e-07,0.0048957276
0,thanks actually goin back get know wanna go school,thank actual goin back get master know wanna go school,thanks actually goin back get master know wanna go school,0.12574239,0.45362368
0,gave black eye floor charger hit eye corner,gave black eye reach floor charger hit eye corner,gave black eye floor charger hit eye corner,0.0061814785,0.09047261
1,please follow ill follow back,pleas follow ill follow back,please follow ill follow back,0.9563726,0.95249116
1,aww love two hour phone calls,aww love two hour phone call,aww love two hour phone call,0.5911107,0.4202772
0,aww one,aww one,aww one,0.25909293,0.097610645
1,dude check use fun times,dude check hashtag use fun time,dude check use fun time,0.90849966,0.9476049
1,time hit,time hit,time hit,0.6036423,0.61749756
1,awesome greetings,awesom greet,awesome greeting,0.99890995,0.99580526
1,asot love track,asot love track,asot love track,0.8816384,0.9467816
0,miss,miss,miss,0.06592389,0.06566225
1,going bowling,go bowl,going bowling,0.96921545,0.82273275
0,computer lol ppl hope fun social didnt get go sad,comput froze lol ppl hope fun social didnt get go sad,computer lol ppl hope fun social didnt get go sad,0.0062405616,0.07164059
0,msn sucks misses busy tomorrow,msn suck miss busi tomorrow,msn suck miss busy tomorrow,0.004949843,0.03824094
1,finally bed must say def enjoyed spent money made money world still goes round gnite,final bed must say def enjoy spent money made money world still goe round gnite,finally bed must say def enjoyed spent money made money world still go round gnite,0.9564519,0.76028764
1,worry working making first xxx,worri work make first xxx,worry working making first xxx,0.9355842,0.74112314
1,good luck baby sure great,good luck babi sure great,good luck baby sure great,0.97867113,0.9854358
0,real joy,real joy,real joy,0.68254,0.5772602
0,great huh love sad actually start playing til fall,great huh love sad actual start play til fall,great huh love sad actually start playing til fall,0.29271534,0.18637155
1,teach give good,teach give good,teach give good,0.78595597,0.6769411
0,glad sunny got infection eye,glad sunni got infect eye,glad sunny got infection eye,0.319519,0.2384147
1,must tell absolutely love fashion best big fan,must tell absolut love fashion best big fan,must tell absolutely love fashion best big fan,0.90557826,0.96247405
0,worst part sunburn trying fall asleep,worst part sunburn tri fall asleep,worst part sunburn trying fall asleep,0.0034830302,0.009657958
1,new single amazing love acting songs fan could write back,new singl amaz love act song fan could write back,new single amazing love acting song fan could write back,0.8588414,0.8823664
1,love tweet george,love tweet georg cum,love tweet george,0.97358376,0.95728105
0,hurt back day trying finish moving rest stuff,hurt back day tri finish move rest stuff,hurt back day trying finish moving rest stuff,0.20763499,0.14300296
0,hope game cancelled,hope game cancel,hope game cancelled,0.026725141,0.11251532
0,grown man quot lbs drive focus pity,grown man quot lbs drive focus piti,grown man quot lb drive focus pity,0.036216237,0.12795503
0,time go home im gonna miss beach,time go home im gonna miss beach,time go home im gonna miss beach,0.4101514,0.027357869
0,sittin home went im back guys kinda suck,sittin home went im back guy kinda suck,sittin home went im back guy kinda suck,0.049608845,0.1451046
1,great glad,great glad remain faith,great glad,0.9934458,0.98726374
0,made hanging got strawberry plants today shame rest garden though,made hang basket got strawberri plant today shame rest garden though,made hanging got strawberry plant today shame rest garden though,0.04155184,0.28857827
0,right next center sooo lost,right next center sooo lost,right next center sooo lost,0.08898559,0.081767425
1,welcome germany beside need visit enjoy,welcom germani besid need visit enjoy,welcome germany beside need visit enjoy,0.9798789,0.96946186
1,sound good,sound good,sound good,0.4658848,0.36955732
0,pilot day raining,pilot day rain,pilot day raining,0.0987394,0.051438633
1,reading,read,reading,0.82671726,0.82155216
0,realize account,realiz account,realize account,0.49532324,0.5006182
1,ya need get things done office part life lol thank much meant lot,ya need get thing done offic part life lol thank much meant lot,ya need get thing done office part life lol thank much meant lot,0.7853473,0.87617517
0,gutted missing free day way go though,gut miss free day way go though,gutted missing free day way go though,0.028453778,0.037478548
0,sorry lack tweets yesterday pretty rubbish day teacher passed away yesterday morning mrs scott xxx,sorri lack tweet yesterday pretti rubbish day teacher pass away yesterday morn mrs scott xxx,sorry lack tweet yesterday pretty rubbish day teacher passed away yesterday morning mr scott xxx,0.22358637,0.17537424
1,sat front co disney,sat front licens co pilot disney,sat front co pilot disney,0.36238414,0.7520836
0,thought getting morning hitting gym would give energy sessions today wrong,thought get morn hit gym would give energi session today wrong,thought getting morning hitting gym would give energy session today wrong,0.40512183,0.06659694
1,really cute pix,realli cute pix,really cute pix,0.9604454,0.9699185
1,yeah right bummed hahaha many lay,yeah right bum hahaha mani lay over,yeah right bummed hahaha many lay,0.009403981,0.036831684
1,playing msn,play msn,playing msn,0.65255845,0.8627427
1,mini american funeral last memorial weekend,hundr mini american flag funer last memori weekend,hundred mini american flag funeral last memorial weekend,0.4896435,0.08605666
0,miss la,miss la,miss la,0.26300886,0.087056704
0,bad need go dancing tonight good combination,bad need go danc tonight good combin,bad need go dancing tonight good combination,0.52392405,0.23132059
1,craving sausage sandwiches morning must,crave sausag sandwich morn must satisfi urgent,craving sausage sandwich morning must satisfied,0.30224967,0.36442187
1,welcome friend im first follower,welcom friend im first follow,welcome friend im first follower,0.99284595,0.97963506
0,called quot piece sh quot lol,call quot piec sh quot lol,called quot piece sh quot lol,0.81382954,0.7970283
0,yeah bom,yeah bom mai,yeah bom,0.97857237,0.81849295
1,awesome great time,awesom great time,awesome great time,0.91836184,0.9832376
1,dude funny thank making fan guys,dude funni thank make fan guy,dude funny thank making fan guy,0.8942586,0.984195
1,moved toronto yrs ago said luv place start,move toronto yrs ago said holland resid luv place start,moved toronto yr ago said luv place start,0.8766782,0.77724487
1,know monday fine totally fine sunny point good,know monday fine total fine sunni diari burst point good,know monday fine totally fine sunny diary point good,0.7529108,0.8877328
0,game going long,game go long,game going long,0.48337188,0.30299383
0,sleep work less hours,sleep work less hour,sleep work le hour,0.12887585,0.10499055
1,excuse,excus,excuse,0.7424896,0.78955704
0,ok playing around laundry dont want must,ok play around laundri dont want must,ok playing around laundry dont want must,0.21365319,0.30973873
1,enjoying cookies cream ice cream,enjoy cooki cream ice cream,enjoying cooky cream ice cream,0.97981757,0.9579483
0,feeling want time,feel want time,feeling want time,0.09302364,0.04099465
0,awwww tell everyone say hello miss,awwww tell everyon say hello miss,awwww tell everyone say hello miss,0.16528644,0.24693587
0,cant get sleep,cant get sleep,cant get sleep,0.10124313,0.05416288
0,alright nick miley sooo sad,alright nick miley niley sooo sad,alright nick miley sooo sad,0.04206399,0.030022234
1,gonna start hangin meet,gonna start hangin meet,gonna start hangin meet,0.6472843,0.86996347
0,haha aw still get shit works ok want go home im tired hows work,haha aw still disabl get shit work ok want go home im tire how work,haha aw still get shit work ok want go home im tired hows work,0.0022447458,0.11005229
1,know amazing reply ok cool,know amaz repli ok cool,know amazing reply ok cool,0.892876,0.89536923
1,last day vacation week half left work weeks,last day vacat week half left work week,last day vacation week half left work week,0.015966056,0.08389119
1,ok love june clouds beach make happy,ok love june cloud beach make happi,ok love june cloud beach make happy,0.95440304,0.9693396
1,brilliant get busted,brilliant get bust,brilliant get busted,0.33959305,0.65339494
0,vacay didnt work,vacay didnt work,vacay didnt work,0.001915312,0.023631096
1,love know game,stranger love know game,stranger love know game,0.6762813,0.8252433
1,hey hun great see twitter hope well,hey hun great see twitter hope well,hey hun great see twitter hope well,0.918003,0.98683506
0,im sorry goes lauren mommy like tiger rawr ok,im sorri goe lauren mommi act like tiger rawr ok,im sorry go lauren mommy act like tiger rawr ok,0.4620542,0.25201395
0,ill try hard probably wont leaving sd til whats going church,ill tri hard probabl wont leav sd til what go church,ill try hard probably wont leaving sd til whats going church,0.0085506905,0.557345
1,ita good far st place,chili ita good far st place,chili ita good far st place,0.6897855,0.45839798
1,god finished speaking left sing along children,god finish speak left sing along children,god finished speaking left sing along child,0.34628394,0.6973858
0,dinner plans work,dinner plan work,dinner plan work,0.2164744,0.27533552
0,hey looking pic tv guide australia tho lemme know ya get,hey look pic tv guid australia tho lemm know ya get,hey looking pic tv guide australia tho lemme know ya get,0.46686676,0.63521296
1,great meal family,great meal famili,great meal family,0.97469234,0.9741907
0,hate followers go bye bye lol,hate follow go bye bye lol,hate follower go bye bye lol,0.0338089,0.1716082
1,hopes everyone amazing bank holiday monday work,hope everyon amaz bank holiday monday work,hope everyone amazing bank holiday monday work,0.06782106,0.43884417
0,worlds annoying wind whilst cycling home work happy quot quot,world annoy wind whilst cycl home work happi quot quot,world annoying wind whilst cycling home work happy quot quot,0.8231247,0.34569693
0,lucky find hugs,lucki find hug,lucky find hug,0.07515923,0.083487734
0,feeling pulled different,feel pull differ direct,feeling pulled different direction,0.09318862,0.18120266
1,excited super mario first game amazing talking,excit super mario first game amaz plot talk,excited super mario first game amazing talking,0.9938506,0.9824357
1,sushi sunset,sushi sunset,sushi sunset,0.7723224,0.9034981
1,craig david walking away,craig david walk away,craig david walking away,0.66538274,0.39653862
0,first saturday forever hav wake early anything even sleep,first saturday forev hav wake earli anyth even sleep,first saturday forever hav wake early anything even sleep,0.19448657,0.10379235
0,definitely makes sense times everyone uses well thought,definit make sens test time everyon use well thought,definitely make sense time everyone us well thought,0.83956534,0.804482
1,goodnight everyone sweet god bless take care,goodnight everyon sweet god bless take care,goodnight everyone sweet god bless take care,0.85972774,0.9687657
0,strange reason see tweets,strang reason see tweet timelin,strange reason see tweet,0.49641752,0.5202044
1,good hear things good good luck final essay hate essays much lol gotta done,good hear thing good good luck final essay hate essay much lol gotta done,good hear thing good good luck final essay hate essay much lol gotta done,0.8608722,0.37535965
1,hope well things work blood work go watch hannah montana movie take care,hope well thing work blood work go watch hannah montana movi take care,hope well thing work blood work go watch hannah montana movie take care,0.82907665,0.58261585
1,motivated finish holiday assignments right,motiv finish holiday assign right,motivated finish holiday assignment right,0.019696558,0.5992455
1,got home school hours ago,got home school hour ago,got home school hour ago,0.25928316,0.38156134
1,li,li,li,0.71711385,0.6388385
1,thanks kind words,thank kind word,thanks kind word,0.87824667,0.9716381
0,like hills mad lauren stops lt lauren,like hill mad lauren stop lt lauren,like hill mad lauren stop lt lauren,0.9383281,0.5345734
1,wondering ff meant hehe thanks love,wonder ff meant hehe thank love,wondering ff meant hehe thanks love,0.9905448,0.98791564
0,families flight rio paris pray involved gone,famili victim flight rio pari pray involv gone,family victim flight rio paris pray involved gone,0.05825768,0.14346692
0,cannot face another bowl special,cannot face anoth bowl special,cannot face another bowl special,0.8260506,0.57852143
0,hungry find peanut butter jelly,hungri find peanut butter jelli,hungry find peanut butter jelly,0.41969472,0.043849204
0,missing sun work,consol miss sun work,missing sun work,0.013837388,0.0100068515
0,must stop using lol much crap,must stop use lol much crap,must stop using lol much crap,0.19550446,0.16824429
0,wanna something believe,wanna someth believ,wanna something believe,0.284531,0.39174324
1,time call court,time night call court,time call court,0.72571987,0.45892873
1,found please come join,found pleas come join,found please come join,0.23874643,0.85926324
0,geography german exams today im going fail geography xxx,geographi german exam today im go fail geographi xxx,geography german exam today im going fail geography xxx,0.023951711,0.050596353
0,new blog post finally finished recent gig working woot well mostly,new blog post final finish recent freelanc gig work woot well most,new blog post finally finished recent gig working woot well mostly,0.97750664,0.9139686
0,currently working pissing money hand im,watch current work piss money drain hand fist im,watch currently working pissing money drain hand im,0.9739174,0.16705462
1,todays really good day moms making best dinner world weekends coming end,today realli good day mom make best dinner world weekend come end,today really good day mom making best dinner world weekend coming end,0.83176273,0.48413023
1,running errands church enjoying beautiful sunday,run errand church enjoy beauti sunday,running errand church enjoying beautiful sunday,0.9999536,0.9859395
1,lovely day indeed good see new forest way today,love day inde good see new forest way today,lovely day indeed good see new forest way today,0.9073942,0.9753534
0,feel like live pain nice really sucks,feel like live pain nice realli suck,feel like live pain nice really suck,0.0068705385,0.003949462
0,sunday already want weekend,sunday alreadi want weekend,sunday already want weekend,0.2542569,0.15426452
1,answering facebook stress,answer facebook stress reliev,answering quiz facebook stress,0.96891207,0.27005717
1,going make drive,go make drive,going make drive,0.8264698,0.6650209
0,pics metro crash dc looks one train top another,pic metro crash dc look one train top anoth,pic metro crash dc look one train top another,0.24314062,0.058624253
0,sister looked grandma house google earth day looked amazing cried lil miss much,sister look grandma hous googl earth day look amaz cri lil miss much,sister looked grandma house google earth day looked amazing cried lil miss much,0.09407522,0.14364044
0,morning running late stupid doesnt wake anymore,morn run late stupid doesnt wake anymor,morning running late stupid doesnt wake anymore,0.004240856,0.029161343
0,going cards game tomorrow pool opens study memorial weekend,go card game tomorrow pool open studi memori weekend,going card game tomorrow pool open study memorial weekend,0.52585036,0.66905874
1,got today,got today,got today,0.57995623,0.70181173
1,hi pete rachel,hi pete rachel,hi pete rachel,0.99935013,0.9665868
1,remember please note memory small tried remember anything,rememb pleas note memori small tri rememb anyth,remember please note memory small tried remember anything,0.56259596,0.27695826
0,clean,clean,clean,0.120734975,0.029273521
1,thanks,thank,thanks,0.9422115,0.96652806
0,ahaha well like burgers lol ice cream,ahaha well like burger lol ice cream,ahaha well like burger lol ice cream,0.8788797,0.8877283
0,ohh yeah really dunno sorry help,ohh yeah realli dunno sorri help,ohh yeah really dunno sorry help,0.30855274,0.21923158
0,sorry ship last night much fun idea,sorri abandon ship last night much fun idea,sorry ship last night much fun idea,0.34150425,0.2191002
0,back work tomorrow nice two weeks sleeping til afternoon back waking still dark,back work tomorrow nice two week sleep til afternoon back wake still dark,back work tomorrow nice two week sleeping til afternoon back waking still dark,0.12570593,0.17258118
1,ok everyone go channel post smiley face comment please,ok everyon go channel post smiley face comment pleas,ok everyone go channel post smiley face comment please,0.9923503,0.82363904
1,jealous trending topics,jealous trend topic,jealous trending topic,0.019053118,0.24124293
0,gaming loop,game loop,gaming loop,0.40909183,0.3527303
1,omg good luck,omg good luck,omg good luck,0.8663034,0.9566651
1,aww cute,aww cute,aww cute,0.9972613,0.96677786
0,throat hurts think getting sick,throat hurt think get sick,throat hurt think getting sick,0.0027864831,0.003018522
1,save eating taste great one sour ish though,save mango eat mango tast great one sour ish though,save mango eating mango taste great one sour ish though,0.36118978,0.5617549
0,bored cant sleep gotta work,bore cant sleep gotta work,bored cant sleep gotta work,0.019681796,0.0061496776
1,could use one mo terminator today anyone one text would appreciate,could use one mo termin today anyon one text would appreci,could use one mo terminator today anyone one text would appreciate,0.81662047,0.7431041
1,wasnt sleeping didnt bother turn straight away,wasnt sleep didnt bother turn netbook straight away,wasnt sleeping didnt bother turn netbook straight away,0.03403621,0.21608433
0,hoping alive,shark hope aliv,shark hoping alive,0.5466437,0.7515298
0,forgot run script feel guilty one got master,forgot run command script licens expir feel guilti one got master suit,forgot run script feel guilty one got master suite,0.4356678,0.36023384
0,oh get sorry never mind,oh get sorri never mind,oh get sorry never mind,0.13744064,0.32396945
1,started growing fruit feeling proud also slowly good times,start grow fruit feel proud also slowli good time,started growing fruit feeling proud also slowly good time,0.9941811,0.97939134
1,one friends gave birth wait see baby,one friend gave birth wait see babi,one friend gave birth wait see baby,0.9039342,0.85791796
1,virtual pc ping active could one ask oh cs,virtual pc ping activ desktop could one ask oh cs,virtual pc ping active desktop could one ask oh,0.91487145,0.4779946
1,twitterberry missed ya,twitterberri miss ya,twitterberry missed ya,0.21922964,0.3754175
0,dear amp get act together missed hold end,dear amp get act togeth miss hold end,dear amp get act together missed hold end,0.036146447,0.17853591
1,wish best friend still san diego weeks,wish best friend still san diego week,wish best friend still san diego week,0.0028965,0.06201651
0,stop looking girls industry,stop look girl industri,stop looking girl industry,0.9409528,0.6231917
1,saw guy train today quot quot socks switch made feel much ride nyc trains,saw guy train today quot quot sock switch made feel much ride nyc train,saw guy train today quot quot sock switch made feel much ride nyc train,0.77378917,0.21913385
0,bored wish could go back,bore wish could go back,bored wish could go back,0.007530765,0.015803855
0,hard write though people good clever one,hard write though peopl good clever one,hard write though people good clever one,0.91629434,0.75502723
1,leaving kicked butt recital,leav kick butt recit,leaving kicked butt recital,0.0014925672,0.20530686
0,hope chile come back soon fun vacations please dont hit santa demi rock,hope chile come back soon fun vacat pleas dont hit santa demi rock,hope chile come back soon fun vacation please dont hit santa demi rock,0.015164724,0.5726648
1,true sure see soon also love speak next,true sure see soon also love speak next,true sure see soon also love speak next,0.9351908,0.9170727
1,question jack deep,question jack deep,question jack deep,0.8137678,0.76715386
0,happy got shots teeth checked today far half fallen baby teeth left,happi got shot teeth check today far half fallen babi teeth left,happy got shot teeth checked today far half fallen baby teeth left,0.00011341939,0.0954097
1,passed year,pass unit year,passed unit year,0.5351347,0.5094429
0,feels pain,feel pain,feel pain,0.04323022,0.010206487
1,gt really studying science everything tried answer know answer gave,gt realli studi scienc type everyth print tri answer know answer gave,gt really studying science everything tried answer know answer gave,0.3688936,0.2190865
0,really difficult work weekend everyone planning something,realli difficult work weekend everyon plan someth,really difficult work weekend everyone planning something,0.18960324,0.27070415
1,thank followfriday lt welcome,thank followfriday lt welcom,thank followfriday lt welcome,0.9952834,0.99305725
0,drunk part sad day,drunk mani part sad day,drunk part sad day,0.010491413,0.012793567
1,rocking rolling nd part day,rock roll nd part day,rocking rolling nd part day,0.7207615,0.90978897
1,version net right net,direct version net right includ net,version net right net,0.3281927,0.5939104
0,oh selling friend ticket cuz turned go,oh sell friend ticket cuz turn go,oh selling friend ticket cuz turned go,0.117577076,0.15090477
0,omg watching tv angel lo started playing bg show biggest ever cant find anywhere dl,omg watch tv angel lo start play bg show biggest ever cant find anywher dl,omg watching tv angel lo started playing bg show biggest ever cant find anywhere dl,0.000117344665,0.050344273
1,follow use follow lot people follow best,follow use follow lot peopl follow best,follow use follow lot people follow best,0.9549266,0.9439086
0,hating sucks,hate migrain suck,hating migraine suck,0.08849874,0.018060816
0,would anyone miss one said would lol,would anyon miss one said would lol,would anyone miss one said would lol,0.4887328,0.51300085
0,since far away probs end getting go hate trains,sinc far away prob end get go hate train,since far away probs end getting go hate train,0.003426416,0.018669376
0,raining,rain thunder,raining,0.11737379,0.07498952
1,haha agree dont think last thats jus know haha,haha agre dont think last that jus know haha,haha agree dont think last thats jus know haha,0.73470396,0.686417
0,holy airport hell line insane guess could used knowing leaving monday morning summer,holi airport hell line insan guess could use know leav monday morn summer,holy airport hell line insane guess could used knowing leaving monday morning summer,0.030636737,0.21268937
1,amazing last night,amaz last night,amazing last night,0.80643,0.92430127
1,thats ok sweetie company got delivered,that ok sweeti pine compani got deliv,thats ok sweetie company got delivered,0.92516613,0.86490196
1,chill,chill,chill,0.83823127,0.9824051
0,jesus take wheel headache,jesus take wheel headach punch,jesus take wheel headache,0.021751625,0.058333945
0,cant believe buddy left myspace,cant believ rington buddi left myspac,cant believe buddy left myspace,0.0077705993,0.023355672
0,wondering sunshine went,wonder sunshin went,wondering sunshine went,0.36133167,0.14566505
0,fed people fish like given grrr,fed peopl fish like given grrr,fed people fish like given grrr,0.21844292,0.02480998
0,wtf brother sorry update,wtf brother sorri updat,wtf brother sorry update,0.07260498,0.004319468
0,stuck traffic trying leave marathon still closed even though race ended mins ago,stuck traffic tri leav marathon road still close even though race end min ago,stuck traffic trying leave marathon road still closed even though race ended min ago,0.0050349836,0.043534644
1,get,get,get,0.5626638,0.40510422
0,morning shame monday,morn shame monday,morning shame monday,0.115765385,0.06444688
0,last day,last day,last day,0.14223963,0.10755226
1,tweets late miss,slack tweet late miss,tweet late miss,0.10676403,0.11398103
1,dud du du,dud du du ddegd,dud du du ddegd,0.9891698,0.7075399
0,quot balance past due quot cc balance relief,quot balanc past due quot cc balanc relief respons,quot balance past due quot cc balance relief,0.9900718,0.74332553
1,looking dad,look laptop dad,looking laptop dad,0.5702775,0.44493204
0,miles today back hard yeah shape,bike mile today harri back hard yeah comic shape,mile today back hard yeah shape,0.56097376,0.7623988
1,oh nice nice week,oh nice nice week,oh nice nice week,0.9283591,0.942581
1,aww yay guys going,aww yay guy go,aww yay guy going,0.9180821,0.77088314
0,cant cos im nz near pc,cant cos im nz near pc,cant co im nz near pc,0.016606115,0.016081192
0,woke feeling horrible think use sick day oh wait get,woke feel horribl think use sick day oh wait get,woke feeling horrible think use sick day oh wait get,0.0072945897,0.09474755
0,still thinking weekend mission thoughts go family,still think weekend mission thought go famili,still thinking weekend mission thought go family,0.61657596,0.3259619
1,heart fear believe doors opportunity swing open inspired,heart fear believ door opportun swing open inspir,heart fear believe door opportunity swing open inspired,0.7495418,0.6495628
0,haha come join trying get day work,haha come join tri get day work,haha come join trying get day work,0.25841203,0.55741704
0,uploading files,upload file,uploading file,0.7006824,0.81364733
1,visit uk like vegas without vegas cheer hun miley cyrus,visit uk like vega without vega cheer hun miley cyrus,visit uk like vega without vega cheer hun miley cyrus,0.5107003,0.540677
0,know know,know know,know know,0.53419656,0.46418744
0,lol long time since colorado waiting list season tickets new may go year,lol long time sinc colorado wait list season ticket new may go year,lol long time since colorado waiting list season ticket new may go year,0.797136,0.5194564
1,ok hungry gotta stop eat soon ppl wake friends friends working hurry get party,ok hungri gotta stop eat soon ppl wake friend friend work hurri get parti,ok hungry gotta stop eat soon ppl wake friend friend working hurry get party,0.020051448,0.18888634
0,probably happen cause live side world,probabl happen caus live side world,probably happen cause live side world,0.29786405,0.59842086
1,sleep goin sound,sleep goin sound,sleep goin sound,0.077804185,0.52408075
0,watching office today guess catching season starting episode,watch offic today guess catch season start episod,watching office today guess catching season starting episode,0.58523864,0.5765668
0,wish comin,wish comin,wish comin,0.12122535,0.06854986
0,hair flow show long god grow rip hair,hair flow show long god grow rip hair,hair flow show long god grow rip hair,0.038239256,0.22697283
1,love amp meal deal,love amp meal deal,love amp meal deal,0.73427016,0.9424442
0,britney spears finished london gigs,britney spear finish london gig,britney spear finished london gig,0.8706261,0.84452105
0,got getting cup tea going start politics revision exam friday help,got get cup tea go start polit revis exam friday help,got getting cup tea going start politics revision exam friday help,0.04703139,0.35982934
0,sorry hear blonde always gets better mood,sorri hear legal blond alway get better mood,sorry hear blonde always get better mood,0.59879357,0.22976865
0,book flight tomorrow,book flight tomorrow,book flight tomorrow,0.50140184,0.8260376
0,love missing,love miss,love missing,0.065857485,0.13012062
0,nose,runni nose,runny nose,0.18943857,0.15155706
1,eating orange cream ice cream chris,eat orang cream ice cream chris,eating orange cream ice cream chris,0.9482903,0.9581295
1,cool make update according faces normal,cool make reflect updat accord face normal,cool make update according face normal,0.767921,0.94672346
1,hey busy day,hey busi day,hey busy day,0.94798756,0.7075551
1,wave go past office,wave go past offic,wave go past office,0.36560655,0.27360538
1,yes talked lol well err good music cereal drink win,yes bradi talk lol well err good music cereal drink win,yes talked lol well err good music cereal drink win,0.91169703,0.8611885
0,blows oh well hopefully th gen iphone bigger upgrade anyways,blow oh well hope th gen iphon bigger upgrad anyway,blow oh well hopefully th gen iphone bigger upgrade anyways,0.012045701,0.16459267
0,come little learn damn women xoxo,come littl rhyme learn act damn women xoxo,come little learn act damn woman xoxo,0.58484226,0.66391146
0,miss girl much,miss girl much,miss girl much,0.027973616,0.044784453
1,morning wearing pink dress today work love,morn wear pink dress today work love,morning wearing pink dress today work love,0.8067952,0.8384886
1,nice meet,nice meet,nice meet,0.9704533,0.96644986
0,vacations need,vacat need,vacation need,0.20083088,0.24127704
0,cell amp got server access cool,access cell amp got server access cool,cell amp got server access cool,0.21944419,0.46147552
0,need wordpress asap know someone pls tell,need wordpress asap plugin know someon pls tell,need wordpress asap know someone pls tell,0.3450607,0.31125653
1,cleaning house cold rainy day great fun rather sitting couch blanket watching movie,clean hous cold raini day great fun rather sit couch cuddl blanket watch movi,cleaning house cold rainy day great fun rather sitting couch blanket watching movie,0.5444764,0.49524546
1,network joined derby amp networking events go,network join derbi amp network event go,network joined derby amp networking event go,0.8869168,0.8660503
1,headed gt dumb tired fun tho,head home gt dumb tire fun tho,headed gt dumb tired fun tho,0.83486664,0.35736343
0,omg fell asleep talking sad moment life,omg fell asleep talk sad moment life,omg fell asleep talking sad moment life,0.0089033265,0.0039512315
1,sun shining birds singing feel wonderful,sun shine bird sing feel wonder,sun shining bird singing feel wonderful,0.90804935,0.8928229
0,serious thanks posted pics added phone,serious withdraw thank post pic ad phone,serious withdrawal thanks posted pic added phone,0.7652065,0.9254021
1,home glad hung waited late flight bed tonight,home glad hung wait late flight bed tonight,home glad hung waited late flight bed tonight,0.7883262,0.6437334
0,feel bad seem lost card get song gave book ah well shall turn,feel bad seem lost card get song gave book ah well shall turn,feel bad seem lost card get song gave book ah well shall turn,0.1019152,0.19200535
0,found hello kitty flickr find ill let know,found hello kitti flickr find ill let know,found hello kitty flickr find ill let know,0.21618395,0.905091
1,recommended ahh live without advice,recommend ahh live without advic,recommended ahh live without advice,0.45662737,0.39370093
0,get web one design one maybe judge instead ha,get web one design one mayb judg price instead ha,get web one design one maybe judge instead ha,0.6770383,0.77578
1,storm,storm,storm,0.4410381,0.27552867
0,mummy told never mummy ever live wid dad think confusing,mummi told never mummi ever live wid dad think confus,mummy told never mummy ever live wid dad think confusing,0.0481619,0.04467205
0,hacked weird everyone asking money africa gotten,hack weird everyon ask money strand africa gotten,hacked weird everyone asking money africa gotten,0.43205523,0.09210995
0,headin work blah hate shift,headin work blah hate shift,headin work blah hate shift,4.3416643e-05,0.006021786
1,watched many seen,watch mani seen,watched many seen,0.46803582,0.6325912
1,get followers day using www tweeterfollow com add everyone train pay vip,get follow day use www tweeterfollow com add everyon train pay vip,get follower day using www tweeterfollow com add everyone train pay vip,1.0,0.9999565
0,nd glass end bottle last night opening another one,nd glass end bottl last night open anoth one,nd glass end bottle last night opening another one,0.84908104,0.63383996
1,lots sheets papers read pm jess house guitar,lot sheet paper read pm jess hous guitar,lot sheet paper read pm jess house guitar,0.7765003,0.8495824
1,remind much girl use date guess jeans wore,remind much girl use date guess jean wore,remind much girl use date guess jean wore,0.5102524,0.49941108
1,welcome back dan brings,welcom back dan bring,welcome back dan brings,0.9424786,0.9778463
1,thread puppies said havent made yet,pup thread puppi allison said havent made debut yet,pup thread puppy said havent made yet,0.014859685,0.37420842
0,week bad want considering,week bad want consid lock acct,week bad want considering,0.17126735,0.12381527
0,maths revision exam tommorrow,math revis exam tommorrow,math revision exam tommorrow,1.1715471e-05,0.0818347
1,think time bed goodnight twitter people,think time bed goodnight twitter peopl,think time bed goodnight twitter people,0.8755266,0.87346506
0,yes know indeed,yes know inde,yes know indeed,0.69061637,0.77852017
0,lol get angry people think mexican,lol get angri peopl think mexican,lol get angry people think mexican,0.012440183,0.6506361
1,hope blast,hope blast,hope blast,0.9534149,0.7273076
0,well daughter feeling much better unfortunately passed flu bug,well daughter feel much better unfortun pass flu bug,well daughter feeling much better unfortunately passed flu bug,0.318692,0.068716794
0,much get done productive morning far,much get done over product morn far,much get done productive morning far,0.6676477,0.71941084
1,living alone self weird,live alon self weird,living alone self weird,0.63572264,0.17020068
1,awesome tour photos wish could least one,awesom tour photo wish could least one,awesome tour photo wish could least one,0.35475987,0.30801383
1,window time go home eat girls gonna go see show alot color,window time go home eat girl gonna go see show alot color,window time go home eat girl gonna go see show alot color,0.6889294,0.7276366
0,watching,watch,watching,0.9283381,0.9169388
1,thanks alex always lovely hear hope wonderful weekend,thank alex alway love hear hope wonder weekend,thanks alex always lovely hear hope wonderful weekend,0.99291974,0.9942312
1,welcome thank,welcom thank,welcome thank,0.99568653,0.9934122
1,maybe interesting,mayb interest,maybe interesting,0.8091368,0.8428844
1,seems really nice,seem realli nice,seems really nice,0.6033945,0.81901366
0,homework,homework,homework,0.1051841,0.01895648
